Day,Week,StreetName,Code,Division,Start,End,In9,In10,In11,In18,In19,In20
20190617,월,천호대교,C-20,유출,천호대교북단,천호대교남단,2923,2946,2765,2700,2404,2518
20190618,화,천호대교,C-20,유출,천호대교북단,천호대교남단,,,,2632,2439,2338
20190619,수,천호대교,C-20,유출,천호대교북단,천호대교남단,2630,3003,2689,2700,2540,2497
20190620,목,천호대교,C-20,유출,천호대교북단,천호대교남단,2630,3117,2827,2723,2545,2476
20190621,금,천호대교,C-20,유출,천호대교북단,천호대교남단,2663,3076,2666,2942,2492,2563
20190622,토,천호대교,C-20,유출,천호대교북단,천호대교남단,2032,2397,2688,2866,2614,2077
20190623,일,천호대교,C-20,유출,천호대교북단,천호대교남단,1112,1441,1884,2421,2174,1827
20190624,월,천호대교,C-20,유출,천호대교북단,천호대교남단,2847,3063,2804,2550,2467,2454
20190625,화,천호대교,C-20,유출,천호대교북단,천호대교남단,2582,3063,2718,2889,2764,2403
20190626,수,천호대교,C-20,유출,천호대교북단,천호대교남단,2621,3119,2865,2631,2403,2449
20190627,목,천호대교,C-20,유출,천호대교북단,천호대교남단,2588,2990,2665,2699,2641,2543
20190628,금,천호대교,C-20,유출,천호대교북단,천호대교남단,2616,2993,2827,2662,2615,2552
20190629,토,천호대교,C-20,유출,천호대교북단,천호대교남단,1662,2051,2531,2788,2510,2117
20190630,일,천호대교,C-20,유출,천호대교북단,천호대교남단,1053,1326,1870,2336,2135,1826
20190601,토,광진교,C-21,유입,광진교남단,광진교북단,304,367,447,702,613,431
20190602,일,광진교,C-21,유입,광진교남단,광진교북단,172,233,322,455,489,430
20190603,월,광진교,C-21,유입,광진교남단,광진교북단,666,822,615,613,652,504
20190604,화,광진교,C-21,유입,광진교남단,광진교북단,591,845,600,679,800,502
20190605,수,광진교,C-21,유입,광진교남단,광진교북단,555,770,497,852,839,667
20190606,목,광진교,C-21,유입,광진교남단,광진교북단,299,340,368,561,505,483
20190607,금,광진교,C-21,유입,광진교남단,광진교북단,491,619,505,687,687,514
20190608,토,광진교,C-21,유입,광진교남단,광진교북단,262,364,445,657,596,437
20190609,일,광진교,C-21,유입,광진교남단,광진교북단,175,251,287,443,454,385
20190610,월,광진교,C-21,유입,광진교남단,광진교북단,688,929,644,616,714,536
20190611,화,광진교,C-21,유입,광진교남단,광진교북단,632,728,535,650,758,579
20190612,수,광진교,C-21,유입,광진교남단,광진교북단,600,725,568,684,705,554
20190613,목,광진교,C-21,유입,광진교남단,광진교북단,589,754,569,669,773,531
20190614,금,광진교,C-21,유입,광진교남단,광진교북단,574,776,581,715,853,604
20190615,토,광진교,C-21,유입,광진교남단,광진교북단,292,373,493,636,694,446
20190616,일,광진교,C-21,유입,광진교남단,광진교북단,170,264,282,473,489,399
20190617,월,광진교,C-21,유입,광진교남단,광진교북단,763,820,631,639,751,555
20190618,화,광진교,C-21,유입,광진교남단,광진교북단,603,866,646,646,709,532
20190619,수,광진교,C-21,유입,광진교남단,광진교북단,579,872,618,618,692,474
20190620,목,광진교,C-21,유입,광진교남단,광진교북단,618,870,596,649,731,559
20190621,금,광진교,C-21,유입,광진교남단,광진교북단,586,752,526,681,883,704
20190622,토,광진교,C-21,유입,광진교남단,광진교북단,306,385,466,795,696,502
20190623,일,광진교,C-21,유입,광진교남단,광진교북단,173,250,311,494,492,402
20190624,월,광진교,C-21,유입,광진교남단,광진교북단,699,821,617,684,743,511
20190625,화,광진교,C-21,유입,광진교남단,광진교북단,618,835,648,683,699,590
20190626,수,광진교,C-21,유입,광진교남단,광진교북단,627,804,498,653,810,501
20190627,목,광진교,C-21,유입,광진교남단,광진교북단,622,791,587,613,674,525
20190628,금,광진교,C-21,유입,광진교남단,광진교북단,613,800,505,787,855,602
20190629,토,광진교,C-21,유입,광진교남단,광진교북단,284,386,419,,,
20190630,일,광진교,C-21,유입,광진교남단,광진교북단,189,249,331,437,488,389
20190601,토,광진교,C-21,유출,광진교북단,광진교남단,226,345,426,448,460,323
20190602,일,광진교,C-21,유출,광진교북단,광진교남단,142,182,260,351,323,264
20190603,월,광진교,C-21,유출,광진교북단,광진교남단,379,555,487,469,491,422
20190604,화,광진교,C-21,유출,광진교북단,광진교남단,349,556,443,489,541,373
20190605,수,광진교,C-21,유출,광진교북단,광진교남단,364,563,432,536,533,456
20190606,목,광진교,C-21,유출,광진교북단,광진교남단,222,264,331,365,326,278
20190607,금,광진교,C-21,유출,광진교북단,광진교남단,304,430,423,490,525,414
20190608,토,광진교,C-21,유출,광진교북단,광진교남단,214,324,404,459,406,279
20190609,일,광진교,C-21,유출,광진교북단,광진교남단,118,178,215,336,271,237
20190610,월,광진교,C-21,유출,광진교북단,광진교남단,294,456,502,469,526,423
20190611,화,광진교,C-21,유출,광진교북단,광진교남단,359,579,434,515,517,440
20190612,수,광진교,C-21,유출,광진교북단,광진교남단,363,563,451,499,509,445
20190613,목,광진교,C-21,유출,광진교북단,광진교남단,331,535,483,471,523,425
20190614,금,광진교,C-21,유출,광진교북단,광진교남단,319,550,481,560,529,486
20190615,토,광진교,C-21,유출,광진교북단,광진교남단,217,318,461,493,449,311
20190616,일,광진교,C-21,유출,광진교북단,광진교남단,124,177,203,307,326,294
20190617,월,광진교,C-21,유출,광진교북단,광진교남단,395,583,483,524,539,404
20190618,화,광진교,C-21,유출,광진교북단,광진교남단,338,538,491,457,515,388
20190619,수,광진교,C-21,유출,광진교북단,광진교남단,339,523,424,490,543,404
20190620,목,광진교,C-21,유출,광진교북단,광진교남단,337,547,495,452,525,412
20190621,금,광진교,C-21,유출,광진교북단,광진교남단,331,578,457,584,580,483
20190622,토,광진교,C-21,유출,광진교북단,광진교남단,217,328,425,495,433,321
20190623,일,광진교,C-21,유출,광진교북단,광진교남단,142,174,267,362,337,296
20190624,월,광진교,C-21,유출,광진교북단,광진교남단,374,552,502,509,559,427
20190625,화,광진교,C-21,유출,광진교북단,광진교남단,393,531,431,588,549,442
20190626,수,광진교,C-21,유출,광진교북단,광진교남단,354,514,459,500,513,414
20190627,목,광진교,C-21,유출,광진교북단,광진교남단,344,559,456,544,497,410
20190628,금,광진교,C-21,유출,광진교북단,광진교남단,332,536,506,592,598,469
20190629,토,광진교,C-21,유출,광진교북단,광진교남단,181,302,404,,,
20190630,일,광진교,C-21,유출,광진교북단,광진교남단,111,167,279,323,312,282
20190601,토,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,829,1262,1550,1209,1070,867
20190602,일,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,451,769,1051,1159,927,745
20190603,월,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1962,1898,1669,1172,1078,911
20190604,화,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2001,1876,1718,1205,1007,928
20190605,수,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2012,1865,1696,1294,981,1027
20190606,목,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,702,892,1179,1245,1070,846
20190607,금,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1824,1650,1578,1181,1135,1028
20190608,토,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,843,1206,1428,1332,1040,817
20190609,일,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,472,728,984,1072,941,810
20190610,월,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1946,1475,1829,1145,1013,892
20190611,화,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2021,1951,1654,1174,986,864
20190612,수,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2031,1926,1715,1178,1200,816
20190613,목,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2013,1924,1696,1216,1112,903
20190614,금,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2014,1902,1666,1179,1143,937
20190615,토,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,833,1401,1603,1177,1035,949
20190616,일,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,436,738,1001,1135,934,804
20190617,월,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2056,1850,1552,1197,1080,886
20190618,화,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1989,1850,1891,1133,1035,838
20190619,수,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2018,1791,1687,1185,1144,879
20190620,목,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1890,1926,1730,1213,1195,952
20190621,금,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1740,1880,1685,1270,1206,1035
20190622,토,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,848,1330,1495,1207,1150,940
20190623,일,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,450,927,1414,1113,1044,948
20190624,월,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2040,1736,1634,1189,1091,899
20190625,화,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,2010,1952,1750,1158,1114,967
20190626,수,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1995,1834,1485,1157,1025,951
20190627,목,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1971,1823,1633,1208,1060,883
20190628,금,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,1952,1787,1702,1117,1099,990
20190629,토,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,782,1113,1378,1249,1046,897
20190630,일,진흥로(구기터널),D-01,유입,구기터널동측,신영동삼거리,457,725,1015,1164,1021,882
20190601,토,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,638,885,1194,1503,1540,1487
20190602,일,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,397,535,862,1478,1232,1100
20190603,월,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,944,1165,1106,1775,1898,1636
20190604,화,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1089,1230,1068,1747,1939,1717
20190605,수,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1038,1205,1064,1727,1865,1860
20190606,목,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,565,666,981,1492,1329,971
20190607,금,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,893,1042,1011,1829,1787,1643
20190608,토,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,591,851,1100,1601,1560,1252
20190609,일,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,351,575,862,1451,1216,1032
20190610,월,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,923,991,1207,1784,1775,1746
20190611,화,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1007,1199,1080,1811,1778,1781
20190612,수,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1031,1121,1098,1772,1872,1833
20190613,목,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1066,1190,1146,1753,1950,1915
20190614,금,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,980,1187,1089,1758,1912,1857
20190615,토,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,608,886,1141,1695,1519,1470
20190616,일,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,399,512,778,1439,1337,1164
20190617,월,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1006,1062,1064,1783,1943,1756
20190618,화,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1012,1111,1140,1741,1861,1629
20190619,수,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1028,1176,1001,1819,1955,1769
20190620,목,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1060,1138,1138,1819,1920,1852
20190621,금,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,899,1140,1153,1877,1956,1935
20190622,토,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,614,870,1116,1739,1683,1431
20190623,일,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,382,645,880,1545,1401,1115
20190624,월,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1052,1164,1131,1820,1984,1814
20190625,화,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1060,1124,1161,1865,1903,1730
20190626,수,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1072,1193,1051,1848,2002,1851
20190627,목,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1055,1117,1147,1846,1913,1671
20190628,금,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,1023,1211,1160,1891,1809,2002
20190629,토,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,600,771,1102,1616,1490,1119
20190630,일,진흥로(구기터널),D-01,유출,신영동삼거리,구기터널동측,412,586,896,1454,1339,1144
20190601,토,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,843,1167,1440,1523,1413,1319
20190602,일,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,541,765,1004,1330,1082,955
20190603,월,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1312,1358,1376,1533,1428,1225
20190604,화,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1551,1539,1362,1423,1478,1174
20190605,수,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1492,1440,1431,1429,1541,1269
20190606,목,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,669,779,1050,1337,1016,877
20190607,금,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1259,1259,1318,1525,1393,1244
20190608,토,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,820,1046,1245,1545,1384,1057
20190609,일,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,491,752,1018,1316,1021,939
20190610,월,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1312,1061,1476,1503,1487,1293
20190611,화,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1458,1387,1366,1463,1395,1269
20190612,수,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1470,1365,1396,1489,1470,1235
20190613,목,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1411,1474,1356,1510,1567,1361
20190614,금,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1478,1448,1403,1087,1516,1323
20190615,토,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,809,1140,1455,1600,1309,1158
20190616,일,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,505,720,918,1312,1175,1080
20190617,월,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1329,1302,1331,1509,1531,1203
20190618,화,평창문화로(북악터널),D-02,유입,국민대학교앞,신영동삼거리,1435,1330,1404,1521,1452,1162
