"StationID","NumOfBus","NumOfPeo","X","Y"
121900306,1,1661,127.0227161524,37.4579865593
121900307,1,953,127.0240810088,37.4595010532
121900308,2,1110,127.061421935,37.4543079703
121900309,2,933,127.0634204232,37.4543925202
121900310,1,1512,127.0593384984,37.4554282126
121900311,1,3486,127.0595497917,37.455326281
121900312,2,459,127.0616074318,37.4544583591
121900313,2,838,127.0636983185,37.4547100295
121900314,1,217,126.9895569748,37.4782532882
121900315,1,274,127.0588966736,37.4534259731
121900316,1,91,127.0594734636,37.453573958
121900317,1,159,127.0579394086,37.4513413293
121900318,1,56,127.0583095535,37.4512433803
121900319,1,1481,127.0554633402,37.4491640095
121900320,1,729,127.0548947119,37.449095869
121900321,1,163,127.0559153448,37.4525584728
121900322,1,102,127.0557007681,37.4523881293
121900323,1,414,127.0376108313,37.4694355597
121900324,1,405,127.0378468657,37.4691332681
121900325,1,172,127.0544141464,37.4539178328
121900326,1,80,127.0542988114,37.453785819
121900327,1,247,127.0151305788,37.4563449238
121900328,1,139,127.019212901,37.4562299479
121900329,1,469,127.0229572647,37.4579545688
121900330,1,554,127.0390300597,37.4582475166
121900331,2,94,127.0414987285,37.4585177392
121900332,1,513,126.9965860949,37.500435639
122000001,7,1881,127.0204991277,37.5229277357
122000002,9,3613,127.0210219949,37.5235638197
122000003,7,3681,127.0252663803,37.5253868122
122000004,7,3313,127.0244392928,37.5252779533
122000005,5,5746,127.0282580859,37.5261538704
122000006,5,2124,127.028118907,37.5230982773
122000007,4,4670,127.0258423035,37.5189474323
122000008,7,8149,127.0221753116,37.5174397364
122000009,3,1343,127.019435,37.517422
122000010,7,8706,127.0200705571,37.5152837801
122000011,5,5638,127.0218266895,37.5167928115
122000012,5,6728,127.0260152561,37.5185545148
122000013,5,2659,127.0284882026,37.5183863397
122000014,4,12395,127.0301678528,37.5147842255
122000015,5,5172,127.0296697218,37.5138084599
122000016,5,1201,127.0234688746,37.5118508617
122000017,5,2922,127.0224777731,37.5112644378
122000018,5,5909,127.0301492658,37.5135731512
122000019,5,2153,127.0323028097,37.5102565309
122000020,2,569,127.0316905107,37.5067856544
122000021,2,847,127.0260920374,37.5051353042
122000022,3,2724,127.0241456343,37.5057773025
122000023,3,2309,127.0220463814,37.5102711129
122000024,3,7169,127.0308205822,37.5202978876
122000025,4,8346,127.0349369258,37.5215790063
122000026,2,9358,127.0381006504,37.5225557208
122000027,5,2444,127.040640587,37.5184656847
122000028,4,2368,127.0400469962,37.5169817759
122000029,3,2626,127.0360665964,37.5157593644
122000030,1,0,127.0356282732,37.5170273453
122000031,1,3966,127.0351668548,37.5173266488
122000032,4,8259,127.0303750209,37.515158129
122000033,4,5848,127.0287812765,37.5185664886
122000034,4,3072,127.0364986185,37.5155204401
122000035,4,1252,127.0402617629,37.5166564058
122000036,4,1447,127.0426590953,37.5129970969
122000037,2,1560,127.0426902693,37.5100384291
122000038,2,1675,127.03975,37.509225
122000039,3,4184,127.0363314004,37.5112799124
122000040,3,998,127.0356009719,37.5143285583
122000041,3,3408,127.0351526376,37.5135465374
122000042,3,3402,127.0360936724,37.5109078306
122000043,2,1060,127.0376591862,37.5085797976
122000044,2,812,127.0350085415,37.5077795338
122000045,4,5087,127.0335055792,37.5084783232
122000046,4,1604,127.0321076269,37.5114460374
122000047,2,2151,127.0347813071,37.5153578591
122000048,11,3447,127.030580671,37.5284384777
122000049,13,2748,127.0311225746,37.5282986659
122000050,3,5430,127.030625028,37.5206998289
122000051,1,5048,127.0333295289,37.5221138227
122000052,2,4296,127.0332342816,37.5267319814
122000053,3,3007,127.0336815692,37.5300875448
122000054,9,1222,127.0365866714,37.529043209
122000055,10,2392,127.0360581401,37.5287469102
122000056,11,6281,127.0395789565,37.5282700029
122000057,12,3939,127.0392574486,37.527929495
122000058,5,2316,127.0396100358,37.5249935982
122000059,5,9534,127.0377829678,37.5230081747
122000060,3,1646,127.0335300905,37.5228130189
122000061,3,1500,127.0335404098,37.5256460711
122000062,4,2427,127.0341408692,37.5299198087
122000063,4,2251,127.045122136,37.5268028293
122000064,6,5104,127.0494314367,37.5246709071
122000065,9,2757,127.0514609787,37.5244285458
122000066,9,1261,127.0560022536,37.5227837764
122000067,8,1203,127.0553581779,37.5223335305
122000068,7,2615,127.0562111719,37.5207652149
122000069,7,5141,127.0569049016,37.5210622455
122000070,6,2399,127.0565014019,37.5200739332
122000071,6,5619,127.0520898501,37.5192911033
122000072,3,3155,127.0496057212,37.5202290276
122000073,3,2529,127.0479813073,37.523386538
122000074,7,2716,127.0473570546,37.5184316444
122000075,7,1042,127.0428054051,37.5176296005
122000076,5,7437,127.0410138235,37.5183006545
122000077,2,9150,127.0446656641,37.5240501462
122000078,5,6132,127.0396345679,37.5243159636
122000079,5,3589,127.045085725,37.5264613268
122000080,2,7214,127.0477909496,37.5229351646
122000081,2,2051,127.0492045241,37.5202583193
122000082,1,10557,127.0443044632,37.5235573811
122000083,6,3322,127.0523509664,37.5189828118
122000084,6,1972,127.0565441506,37.5197540224
122000085,7,901,127.0579408838,37.5191874549
122000086,13,2895,127.0594353837,37.5149677625
122000087,2,1097,127.0590150429,37.5141416642
122000088,3,702,127.057639012,37.5135467163
122000089,12,10973,127.0601628839,37.5151079658
122000090,2,3969,127.0623659475,37.5143904484
122000091,1,4930,127.0647588832,37.5148306999
122000092,2,1531,127.065604,37.512568
122000093,15,1554,127.0659072571,37.5098749124
122000094,15,2491,127.0627189531,37.5104082978
122000095,15,1291,127.0609747705,37.5119023351
122000096,6,2926,127.0620909328,37.5101428048
122000098,10,2537,127.0617005963,37.5086670057
122000099,5,4820,127.0563179719,37.5078226593
122000100,5,1486,127.0549014268,37.5104103876
122000101,3,3100,127.0520466841,37.5157795361
122000102,7,2711,127.0426083399,37.5172385944
122000103,7,2876,127.0478648484,37.5181863405
122000104,2,5270,127.0506609729,37.5175616133
122000105,2,2965,127.0519071624,37.5152344318
122000106,3,5464,127.0546026643,37.5102276026
122000107,3,1767,127.0515286905,37.512663758
122000108,3,4152,127.0518271312,37.5123779785
122000109,3,740,127.0461375271,37.5110917636
122000110,3,3869,127.046512905,37.5108104729
122000111,5,3627,127.0485231624,37.5058067497
122000112,4,1934,127.044202384,37.5096985003
122000113,4,1394,127.0430458617,37.5128095277
122000114,7,5436,127.0554269279,37.5066831874
122000115,6,3418,127.050205,37.505143
122000116,5,1054,127.0565229085,37.4915855937
122000117,6,2622,127.0550936879,37.4918872375
122000118,6,881,127.0537770662,37.4946749575
122000119,6,3989,127.0541425059,37.4964463596
122000120,6,2974,127.05956007,37.4981982
122000121,9,1439,127.0611545494,37.4979369667
122000122,9,410,127.0620556876,37.4962613463
122000123,8,1185,127.0614984174,37.4938592964
122000124,8,430,127.0585796232,37.4925595861
122000125,6,911,127.0565474837,37.4911818874
122000126,7,494,127.0596110202,37.4925770923
122000127,6,1237,127.0622527099,37.4938201539
122000128,8,1087,127.06408,37.492458
122000129,4,4139,127.0557167163,37.4902876559
122000130,8,1839,127.0628615031,37.4955959062
122000131,4,1762,127.0615233829,37.4980989737
122000132,1,4913,127.0632605821,37.4994452048
122000133,5,2393,127.0683966854,37.4984286024
122000134,6,0,127.0669737834,37.4957666584
122000135,6,1436,127.0677076244,37.4956049426
122000136,8,1448,127.064278,37.492785
122000137,5,2843,127.0694459465,37.4981062966
122000139,9,6920,127.0643170582,37.5074914751
122000140,8,1654,127.0671559796,37.5097831979
122000141,6,9588,127.0634111908,37.5076875039
122000142,4,4771,127.0656234398,37.5035340192
122000143,1,4014,127.0638660962,37.4999449909
122000144,5,1820,127.0599174839,37.5010563167
122000145,4,1897,127.0618980584,37.5039658555
122000146,5,7384,127.0614966158,37.5040741974
122000147,3,2131,127.0585599583,37.5035827869
122000148,8,2458,127.0616639386,37.5081065399
122000149,7,2592,127.0521475206,37.4981160997
122000150,6,420,127.0512135652,37.5001223629
122000151,2,693,127.0517545871,37.5006961294
122000152,2,1300,127.0563510713,37.5021979661
122000153,2,1446,127.0567856535,37.502541078
122000154,2,463,127.0517750918,37.5009078795
122000155,6,2588,127.049965539,37.5027442041
122000156,7,7201,127.050462265,37.5047611955
122000157,7,5708,127.054803,37.506043
122000158,2,4807,127.0582125979,37.5034252657
122000159,5,5501,127.0591748622,37.501646012
122000160,5,5672,127.0600675492,37.4987273789
122000161,5,3036,127.0566485239,37.4976896078
122000162,5,4330,127.0539289896,37.4967735576
122000163,1,2762,127.0257548004,37.5046361677
122000164,1,1161,127.0311108359,37.5062420273
122000165,3,4260,127.0344860558,37.50553234
122000166,3,6245,127.034620914,37.5060900826
122000167,2,2144,127.0348624465,37.5073948067
122000168,3,1913,127.0388431877,37.5079882917
122000169,2,1487,127.0398643568,37.5075256865
122000170,2,1613,127.0406479555,37.5091077534
122000171,1,561,127.0430848706,37.5098268696
122000172,5,6934,127.0440935191,37.5092335728
122000173,5,3327,127.0481759639,37.5058843866
122000174,6,2980,127.044057,37.503232
122000175,3,1989,127.0419791463,37.5047549674
122000176,3,1701,127.0414645036,37.5047578524
122000177,7,1490,127.0386328674,37.5015409767
122000178,3,10401,127.0368321879,37.5014045842
122000179,3,12145,127.036296199,37.5016570588
122000180,6,1171,127.0350786317,37.5004418394
122000181,6,1712,127.0298390986,37.4988294041
122000182,4,0,127.0269678944,37.4999348463
122000183,4,4465,127.0257902121,37.502359976
122000184,6,3842,127.0291477897,37.4981357274
122000185,6,2594,127.0337900061,37.4995717499
122000186,4,5064,127.0379751499,37.4981539451
122000187,4,4256,127.0387194718,37.491838771
122000188,1,4474,127.034025034,37.494097481
122000189,1,3472,127.0341054359,37.4943308436
122000190,4,2567,127.033598088,37.4902625053
122000191,3,2703,127.0306529668,37.492195273
122000192,3,1286,127.0459926766,37.496245263
122000193,3,3323,127.0456136271,37.4959516503
122000194,2,1304,127.0442567199,37.4998041369
122000195,2,1743,127.0437950854,37.4998793449
122000196,4,1971,127.0477691476,37.4993812973
122000197,3,3732,127.0473484575,37.4994508516
122000198,3,8787,127.0402858339,37.4961932806
122000199,2,3538,127.0408425358,37.4966904984
122000200,4,4175,127.03857548,37.4977185179
122000201,7,2653,127.038818,37.501137
122000202,6,3305,127.044247,37.502783
122000203,6,6774,127.0498724735,37.5022648571
122000204,8,354,127.0512977977,37.4992545645
122000205,6,1929,127.0522475418,37.4972023372
122000206,6,1964,127.0513667479,37.4958925195
122000207,6,3077,127.0476983171,37.49471181
122000208,5,4462,127.0417858592,37.4928082151
122000209,3,4250,127.0398633221,37.4949426926
122000210,5,4986,127.0390292015,37.4915800523
122000211,5,3070,127.0424021052,37.4926349836
122000212,8,1026,127.0489606775,37.4881449495
122000213,8,1947,127.0445616798,37.4861642605
122000214,8,0,127.0379686178,37.4852510407
122000215,7,1785,127.032807632,37.4877243166
122000217,5,3408,127.0328763684,37.4897472768
122000218,3,1584,127.0423551365,37.4835581756
122000219,7,0,127.0449776694,37.4859190024
122000220,6,1035,127.04938,37.487972
122000221,3,2748,127.0502898045,37.487046846
122000222,3,504,127.0508009097,37.4870096821
122000223,6,1218,127.0521107665,37.4891681578
122000225,4,1772,127.0524662508,37.4897356961
122000226,5,1420,127.0481867043,37.4944367753
122000227,4,4007,127.05194,37.495722
122000228,5,477,127.053435578,37.4947508051
122000229,5,638,127.054525,37.492538
122000230,6,411,127.057243,37.485803
122000231,8,207,127.058605,37.484231
122000232,8,907,127.06061,37.482588
122000233,1,408,127.0618884925,37.4814103351
122000234,6,506,127.0583603693,37.4767507104
122000235,6,1585,127.0542194513,37.4808563189
122000236,5,1223,127.0531952093,37.4827274791
122000237,3,315,127.0568897219,37.4831736073
122000238,4,677,127.0573427938,37.4860067851
122000239,6,819,127.0586456019,37.484374823
122000240,6,1031,127.0606773703,37.4826779173
122000241,5,3415,127.0636367512,37.4802460794
122000242,3,1936,127.0640806819,37.4837015782
122000243,3,536,127.0656239958,37.484782057
122000244,4,808,127.065984,37.485273
122000245,4,394,127.0682003092,37.484500034
122000246,5,546,127.0692108784,37.4838085531
122000247,8,776,127.067244,37.48653
122000248,9,1027,127.0661225469,37.4884889232
122000249,9,1957,127.0674711689,37.4867075784
122000250,9,1920,127.0664157055,37.4884344158
122000251,2,1611,127.068378,37.489554
122000252,2,1782,127.0684494389,37.4893130095
122000253,2,451,127.070593,37.490243
122000254,2,1116,127.0705986589,37.4899488254
122000255,4,1241,127.0757916225,37.4922272031
122000256,6,2400,127.072156,37.492262
122000257,5,955,127.0737267782,37.488952997
122000258,9,288,127.074602709,37.4884739608
122000259,3,461,127.0528285196,37.4822653767
122000260,4,0,127.0557160414,37.4789078251
122000261,3,812,127.0522540318,37.4724246532
122000262,3,114,127.062987,37.477958
122000263,3,1131,127.0522140057,37.4717704673
122000264,8,1027,127.0507511248,37.4719206884
122000265,7,6358,127.0480450265,37.474526919
122000266,7,3672,127.0452517449,37.4772430549
122000267,1,1123,127.053089776,37.4807432926
122000268,1,3498,127.0493324033,37.4790607546
122000269,2,5391,127.0468254619,37.4787698164
122000270,2,7099,127.0451416579,37.4784379636
122000271,2,11685,127.0451980681,37.4782315888
122000272,2,2481,127.0472425588,37.4785641982
122000273,3,2122,127.0494939548,37.4788507294
122000274,3,1060,127.0512016967,37.4794240061
122000275,3,850,127.053272,37.480688
122000276,9,1016,127.0909893034,37.4843993977
122000277,9,0,127.0847497652,37.4834885153
122000278,10,0,127.0805834065,37.4829129209
122000279,7,465,127.0821222482,37.4828046299
122000280,9,810,127.0859753943,37.4833831017
122000281,9,1358,127.0937686591,37.4843205406
122000282,2,1204,127.0829902821,37.4865445092
122000283,4,2110,127.0824491516,37.4870251768
122000284,2,876,127.083279317,37.4851178573
122000285,1,3401,127.0875200547,37.4901997236
122000286,1,1589,127.0829148138,37.4888585981
122000287,3,9950,127.0876822994,37.4906537597
122000288,3,2041,127.0826482499,37.4891453359
122000291,8,3374,127.0724873208,37.4924140029
122000293,2,591,127.0788924716,37.4932344092
122000294,3,2809,127.1022257643,37.4876513072
122000295,3,4173,127.1007452609,37.4883076816
122000296,2,3301,127.1000329815,37.4884191226
122000297,10,4614,127.1007358421,37.4871885183
122000299,10,401,127.0972460057,37.4853495847
122000300,10,991,127.0976066393,37.4852808034
122000301,9,18649,127.102010249,37.4868381345
122000302,3,3717,127.1023331951,37.4871957963
122000303,9,6842,127.1028677279,37.4873984409
122000304,5,284,127.1078609297,37.4689447525
122000305,8,1114,127.102535,37.465344
122000306,4,263,127.099922,37.465433
122000307,3,385,127.1068384861,37.4646708281
122000309,2,915,127.1099619862,37.4646562486
122000310,3,132,127.1163609853,37.4656909003
122000311,3,326,127.1211804938,37.4679153957
122000312,3,1051,127.1207679842,37.4679987199
122000313,3,383,127.1188445352,37.4670229687
122000314,4,655,127.1094061183,37.4648820415
122000315,3,1197,127.1086114219,37.4656874635
122000316,4,706,127.1072569387,37.4723873002
122000317,4,5382,127.1067201656,37.4744402381
122000318,10,1210,127.1049172484,37.4820720116
122000319,9,314,127.1043990475,37.4826545844
122000320,4,4678,127.1061715911,37.4751251698
122000321,3,390,127.106920465,37.4722247345
122000322,5,5021,127.0287139855,37.5260014748
122000323,5,3042,127.0284969369,37.5235045824
122000324,4,4772,127.0333616903,37.5079530218
122000325,5,1937,127.0398932882,37.5215035461
122000326,2,811,127.0578405883,37.4757047818
122000327,2,5186,127.068123,37.501358
122000328,2,3252,127.0683334735,37.5010463418
122000330,5,2770,127.0636517443,37.5072431315
122000332,6,225,127.0538687446,37.4806032686
122000333,3,312,127.0578638641,37.4765644257
122000337,8,1541,127.0795788268,37.4824720603
122000338,9,370,127.089107,37.483863
122000340,2,6042,127.0557931346,37.5078337216
122000342,6,5771,127.0555062053,37.4900100449
122000343,8,414,127.063512,37.480169
122000344,4,173,127.064041,37.478975
122000345,5,4,127.0562995319,37.4787422534
122000346,1,1050,127.0804871277,37.4911914327
122000348,9,0,127.0933527923,37.4845282141
122000349,4,759,127.063564,37.483553
122000351,3,1199,127.0554585033,37.4744335616
122000352,1,2428,127.0473231493,37.4933990531
122000353,3,585,127.055736,37.474195
122000355,1,2447,127.0467216289,37.4936020408
122000356,9,2517,127.0660087348,37.5095036021
122000357,1,463,127.0619599602,37.4871674571
122000358,1,181,127.0687613511,37.4864165562
122000359,1,145,127.0723122938,37.4868209572
122000360,1,94,127.0735368375,37.4878420538
122000362,1,386,127.0654139271,37.488967804
122000364,3,774,127.0413200765,37.4889759836
122000365,1,245,127.0593762963,37.4860703372
122000366,1,125,127.058961369,37.4861696665
122000368,3,2674,127.0410365057,37.4915406247
122000370,1,341,127.0623425063,37.4875628407
122000371,1,184,127.0722129312,37.4869760079
122000372,1,114,127.0683416746,37.486464681
122000381,3,1143,127.0411576487,37.4868758329
122000382,3,1232,127.0550785982,37.482117469
122000384,5,4068,127.0395300499,37.5213549869
122000385,1,349,127.0729688713,37.4875450415
